run_id,world_half_cm,thickness_nm,density_g_cm3,E_keV,N_injected,N_uncollided,N_trans_total,T_counts,mu_counts_per_mm,mu_counts_cm2_g,mu_calc_per_mm,mu_calc_cm2_g,mu_tr_per_mm,mu_tr_cm2_g,mu_ref_cm2_g,mu_en_ref_cm2_g,delta_mu_percent,delta_mu_en_percent,sigma_T_counts,sigma_mu_counts_cm2_g,mu_en_cpe_per_mm,mu_en_cpe_cm2_g,delta_mu_en_cpe_percent,absorbed_fraction,mu_en_per_mm,mu_en_cm2_g,mu_en_raw_per_mm,mu_en_raw_cm2_g,mu_eff_per_mm,mu_eff_cm2_g,E_trans_unc_keV,E_trans_tot_keV,E_abs_keV,T_energy_tot
935,1.0000000000e+02,1.5000000000e+03,1.9300000000e+01,2.0000000000e+03,2.0000000000e+05,1.9997100000e+05,1.9997100000e+05,9.9985500000e-01,9.6673675678e-02,5.0089987398e-02,8.5184943595e-02,4.4137276474e-02,4.7505295904e-02,2.4614142955e-02,4.4330000000e-02,2.2560000000e-02,1.2993429726e+01,-9.9941060760e+01,2.6923871843e-05,9.3014771572e-03,4.9198243250e-02,2.5491317746e-02,1.2993429726e+01,3.8493925000e-08,4.9198243250e-02,2.5491317746e-02,2.5662616667e-05,1.3296692573e-05,2.5662617192e-05,1.3296692846e-05,3.9994200000e+08,3.9994200000e+08,1.5397570000e+01,9.9985500000e-01
936,1.0000000000e+02,1.5000000000e+03,1.9300000000e+01,2.5100000000e+03,2.0000000000e+05,1.9998400000e+05,1.9998400000e+05,9.9992000000e-01,5.3335466780e-02,2.7634956881e-02,8.0303979074e-02,4.1608279313e-02,4.7025779082e-02,2.4365688643e-02,4.2504200000e-02,2.2458000000e-02,-3.4982997254e+01,-9.9986560017e+01,1.9999199984e-05,6.9087392221e-03,2.8180930660e-02,1.4601518477e-02,-3.4982997254e+01,8.7381274900e-09,2.8180930660e-02,1.4601518477e-02,5.8254183267e-06,3.0183514646e-06,5.8254183213e-06,3.0183514618e-06,5.0195984000e+08,5.0195984000e+08,4.3865400000e+00,9.9992000000e-01
937,1.0000000000e+02,1.5000000000e+03,1.9300000000e+01,3.1600000000e+03,2.0000000000e+05,1.9997800000e+05,1.9997800000e+05,9.9989000000e-01,7.3337366963e-02,3.7998635732e-02,7.7986596268e-02,4.0407562833e-02,4.8672102596e-02,2.5218706008e-02,4.0690800000e-02,2.2563200000e-02,-6.6161497639e+00,-9.9991376934e+01,2.3450788899e-05,8.1013363627e-03,4.0665842850e-02,2.1070384896e-02,-6.6161497639e+00,5.6326265823e-09,4.0665842850e-02,2.1070384896e-02,3.7550843882e-06,1.9456395794e-06,3.7550844022e-06,1.9456395866e-06,6.3193048000e+08,6.3193048000e+08,3.5598200000e+00,9.9989000000e-01
938,1.0000000000e+02,1.5000000000e+03,1.9300000000e+01,3.9800000000e+03,2.0000000000e+05,1.9997700000e+05,1.9997700000e+05,9.9988500000e-01,7.6671075338e-02,3.9725945771e-02,7.7832761760e-02,4.0327855834e-02,5.2100927130e-02,2.6995299031e-02,4.0387400000e-02,2.3604600000e-02,-1.6377737340e+00,-9.9998238475e+01,2.3977778775e-05,8.2834323099e-03,4.4810759418e-02,2.3218010061e-02,-1.6377737340e+00,1.2037437186e-09,4.4810759418e-02,2.3218010061e-02,8.0249581240e-07,4.1580093907e-07,8.0249584803e-07,4.1580095753e-07,7.9590846000e+08,7.9590846000e+08,9.5818000000e-01,9.9988500000e-01
939,1.0000000000e+02,1.5000000000e+03,1.9300000000e+01,5.0000000000e+03,2.0000000000e+05,1.9998100000e+05,1.9998100000e+05,9.9990500000e-01,6.3336341857e-02,3.2816757439e-02,7.9447920973e-02,4.1164725893e-02,5.6933523889e-02,2.9499235176e-02,4.1030000000e-02,2.5100000000e-02,-2.0017651867e+01,-9.9995257877e+01,2.1793459455e-05,7.5286804939e-03,3.8745848906e-02,2.0075569381e-02,-2.0017651867e+01,3.4458400000e-09,3.8745848906e-02,2.0075569381e-02,2.2972266667e-06,1.1902728843e-06,2.2972266351e-06,1.1902728679e-06,9.9990500000e+08,9.9990500000e+08,3.4458400000e+00,9.9990500000e-01
940,1.0000000000e+02,1.5000000000e+03,1.9300000000e+01,6.3100000000e+03,2.0000000000e+05,1.9997700000e+05,1.9997700000e+05,9.9988500000e-01,7.6671075338e-02,3.9725945771e-02,8.2609878808e-02,4.2803046015e-02,6.3068752227e-02,3.2678109962e-02,4.2506100000e-02,2.6857350000e-02,-6.5406005939e+00,-9.9999463470e+01,2.3977778775e-05,8.2834323099e-03,4.8444385752e-02,2.5100718006e-02,-6.5406005939e+00,4.1716323296e-10,4.8444385752e-02,2.5100718006e-02,2.7810882197e-07,1.4409783522e-07,2.7810879531e-07,1.4409782140e-07,1.2618548700e+09,1.2618548700e+09,5.2646000000e-01,9.9988500000e-01
941,1.0000000000e+02,1.5000000000e+03,1.9300000000e+01,7.0000000000e+03,2.0000000000e+05,1.9997800000e+05,1.9997800000e+05,9.9989000000e-01,7.3337366963e-02,3.7998635732e-02,8.4383418574e-02,4.3721978536e-02,6.6092861088e-02,3.4245005745e-02,4.3410000000e-02,2.7675000000e-02,-1.2465708980e+01,-9.9997968204e+01,2.3450788899e-05,8.1013363627e-03,4.6754472027e-02,2.4225115040e-02,-1.2465708980e+01,1.6278571429e-09,4.6754472027e-02,2.4225115040e-02,1.0852380952e-06,5.6229953121e-07,1.0852381225e-06,5.6229954532e-07,1.3998460000e+09,1.3998460000e+09,2.2790000000e+00,9.9989000000e-01
942,1.0000000000e+02,1.5000000000e+03,1.9300000000e+01,1.0000000000e+04,2.0000000000e+05,1.9997400000e+05,1.9997400000e+05,9.9987000000e-01,8.6672300488e-02,4.4907927714e-02,9.2380330378e-02,4.7865456154e-02,7.7864460548e-02,4.0344280077e-02,4.7470000000e-02,3.0720000000e-02,-5.3972451778e+00,-9.9999289443e+01,2.5493440333e-05,8.8071692266e-03,5.6089594923e-02,2.9061966281e-02,-5.3972451778e+00,6.3193000000e-10,5.6089594923e-02,2.9061966281e-02,4.2128666667e-07,2.1828324698e-07,4.2128663534e-07,2.1828323075e-07,1.9997400000e+09,1.9997400000e+09,1.2638600000e+00,9.9987000000e-01
943,1.0000000000e+02,1.5000000000e+03,1.9300000000e+01,1.5800000000e+04,2.0000000000e+05,1.9996400000e+05,1.9996400000e+05,9.9982000000e-01,1.2001080130e-01,6.2181762330e-02,1.0533477602e-01,5.4577604158e-02,9.4764764078e-02,4.9100914030e-02,5.4654400000e-02,3.3784000000e-02,1.3772655687e+01,-9.9999674238e+01,2.9997299878e-05,1.0363627069e-02,7.4183321215e-02,3.8436953997e-02,1.3772655687e+01,3.1861075949e-10,7.4183321215e-02,3.8436953997e-02,2.1240717300e-07,1.1005553005e-07,2.1240720297e-07,1.1005554558e-07,3.1594312000e+09,3.1594312000e+09,1.0068100000e+00,9.9982000000e-01
944,1.0000000000e+02,1.5000000000e+03,1.9300000000e+01,2.5100000000e+04,2.0000000000e+05,1.9996700000e+05,1.9996700000e+05,9.9983500000e-01,1.1000907600e-01,5.6999521243e-02,1.2035178545e-01,6.2358438058e-02,1.1283163126e-01,5.8461985109e-02,5.8930000000e-02,3.4750000000e-02,-3.2758845364e+00,-9.9999871965e+01,2.8720443503e-05,9.9223430598e-03,6.4870446139e-02,3.3611630124e-02,-3.2758845364e+00,1.2880478087e-10,6.4870446139e-02,3.3611630124e-02,8.5869853916e-08,4.4492152288e-08,8.5869829771e-08,4.4492139778e-08,5.0191717000e+09,5.0191717000e+09,6.4659999999e-01,9.9983500000e-01
945,1.0000000000e+02,1.5000000000e+03,1.9300000000e+01,3.9800000000e+04,2.0000000000e+05,1.9995500000e+05,1.9995500000e+05,9.9977500000e-01,1.5001687753e-01,7.7728952089e-02,1.3603589103e-01,7.0484917633e-02,1.3076794088e-01,6.7755409784e-02,5.8930000000e-02,3.4750000000e-02,3.1900478685e+01,-9.9999864834e+01,3.3537246086e-05,1.1587148070e-02,8.8462353542e-02,4.5835416343e-02,3.1900478685e+01,1.3597864322e-10,8.8462353542e-02,4.5835416343e-02,9.0652428811e-08,4.6970170368e-08,9.0652448517e-08,4.6970180579e-08,7.9582090000e+09,7.9582090000e+09,1.0823900000e+00,9.9977500000e-01
946,1.0000000000e+02,1.5000000000e+03,1.9300000000e+01,6.3100000000e+04,2.0000000000e+05,1.9995300000e+05,1.9995300000e+05,9.9976500000e-01,1.5668507788e-01,8.1183978178e-02,1.5148879495e-01,7.8491603599e-02,1.4784861934e-01,7.6605502249e-02,5.8930000000e-02,3.4750000000e-02,3.7763411129e+01,-9.9999982465e+01,3.4274245068e-05,1.1841900314e-02,9.2394475759e-02,4.7872785367e-02,3.7763411129e+01,1.7640253566e-11,9.2394475759e-02,4.7872785367e-02,1.1760169044e-08,6.0933518364e-09,1.1760148411e-08,6.0933411455e-09,1.2617034300e+10,1.2617034300e+10,2.2262000001e-01,9.9976500000e-01
947,1.0000000000e+02,1.5000000000e+03,1.9300000000e+01,1.0000000000e+05,2.0000000000e+05,1.9993600000e+05,1.9993600000e+05,9.9968000000e-01,2.1336747395e-01,1.1055309531e-01,1.6599789727e-01,8.6009273197e-02,1.6350017465e-01,8.4715116400e-02,5.8930000000e-02,3.4750000000e-02,8.7600704753e+01,-9.9999980539e+01,3.9993599488e-05,1.3819136973e-02,1.2581910266e-01,6.5191244902e-02,8.7600704753e+01,1.9578500001e-11,1.2581910266e-01,6.5191244902e-02,1.3052333334e-08,6.7628670124e-09,1.3052299982e-08,6.7628497315e-09,1.9993600000e+10,1.9993600000e+10,3.9157000002e-01,9.9968000000e-01
948,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,1.0000000000e+00,2.0000000000e+05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0361632918e+04,5.3687217194e+03,7.0955433749e+03,3.6764473445e+03,7.0863645094e+03,3.6716914557e+03,3.6830000000e+03,3.6710000000e+03,4.5770342640e+01,-9.9402918569e+01,0.0000000000e+00,0.0000000000e+00,1.0327872507e+04,5.3512292783e+03,4.5770342640e+01,8.4606797000e-02,1.0327872507e+04,5.3512292783e+03,4.2303398500e+01,2.1918859326e+01,4.4200787980e+01,2.2901962684e+01,0.0000000000e+00,0.0000000000e+00,1.6921359400e+04,0.0000000000e+00
949,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,1.5800000000e+00,2.0000000000e+05,7.0500000000e+02,7.0500000000e+02,3.5250000000e-03,2.8239374214e+03,1.4631800111e+03,2.8326316048e+03,1.4676847693e+03,2.8263604092e+03,1.4644354452e+03,1.5045782665e+03,1.4935782665e+03,-2.7514856727e+00,-9.8909796240e+01,1.3252498585e-04,9.7398291884e+00,2.8032915618e+03,1.4524826745e+03,-2.7514856727e+00,6.2852559209e-02,2.8032915618e+03,1.4524826745e+03,3.1426279605e+01,1.6283046427e+01,3.2457327512e+01,1.6817268141e+01,1.1139000000e+03,1.1139000000e+03,1.9861408710e+04,3.5250000000e-03
950,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,2.5100000000e+00,2.0000000000e+05,1.2000000000e+01,1.2000000000e+01,6.0000000000e-05,4.8605829979e+03,2.5184367865e+03,5.0406479956e+03,2.6117347127e+03,5.0258994005e+03,2.6040929536e+03,2.6113223250e+03,2.5694643329e+03,-3.5570307675e+00,-9.8969974110e+01,1.7319988453e-05,7.4784060676e+01,4.7826706534e+03,2.4780676960e+03,-3.5570307675e+00,1.0215933080e-01,4.7826706534e+03,2.4780676960e+03,5.1079665399e+01,2.6466147875e+01,5.3881327464e+01,2.7917786251e+01,3.0120000000e+01,3.0120000000e+01,5.1283984060e+04,6.0000000000e-05
951,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,3.9800000000e+00,2.0000000000e+05,4.7170000000e+03,4.7170000000e+03,2.3585000000e-02,1.8735721811e+03,9.7076278815e+02,1.8691109663e+03,9.6845127790e+02,1.8537628259e+03,9.6049887354e+02,9.7531200001e+02,9.5915000001e+02,-4.6643657236e-01,-9.7895687230e+01,3.3932836438e-04,3.7273225648e+00,1.8425250151e+03,9.5467617363e+02,-4.6643657236e-01,7.7908371520e-02,1.8425250151e+03,9.5467617363e+02,3.8954185760e+01,2.0183515938e+01,4.0555340117e+01,2.1013129594e+01,1.8773660000e+04,1.8773660000e+04,6.2015063730e+04,2.3585000000e-02
952,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,6.3100000000e+00,2.0000000000e+05,6.0760000000e+04,6.0760000000e+04,3.0380000000e-01,5.9569284441e+02,3.0864914218e+02,5.9658958724e+02,3.0911377577e+02,5.8539839684e+02,3.0331523152e+02,3.2336050000e+02,3.1513250000e+02,-4.5495222266e+00,-9.6867477089e+01,1.0283617068e-03,8.7694190239e-01,5.8053527036e+02,3.0079547687e+02,-4.5495222266e+00,3.8104367369e-02,5.8053527036e+02,3.0079547687e+02,1.9052183685e+01,9.8715977641e+00,1.9424662095e+01,1.0064591759e+01,3.8339560000e+05,3.8339560000e+05,4.8087711620e+04,3.0380000000e-01
953,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,1.0000000000e+01,2.0000000000e+05,1.3815500000e+05,1.3815500000e+05,6.9077500000e-01,1.8497056164e+02,9.5839669246e+01,1.8357779636e+02,9.5118029200e+01,1.7836413962e+02,9.2416652655e+01,9.6910000000e+01,9.2040000000e+01,-1.1044585227e+00,-9.6756164337e+01,1.0334527066e-03,3.8758475889e-01,1.7567527081e+02,9.1023456376e+01,-1.1044585227e+00,1.1524517690e-02,1.7567527081e+02,9.1023456376e+01,5.7622588450e+00,2.9856263446e+00,5.7957198013e+00,3.0029636276e+00,1.3815500000e+06,1.3815500000e+06,2.3049035380e+04,6.9077500000e-01
954,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,1.5800000000e+01,2.0000000000e+05,1.2513200000e+05,1.2513200000e+05,6.2566000000e-01,2.3447409321e+02,1.2148916747e+02,2.3355054405e+02,1.2101064459e+02,2.2811332547e+02,1.1819343288e+02,1.2719280000e+02,1.0756320000e+02,-4.4842416655e+00,-9.1143263698e+01,1.0821496301e-03,4.4808625310e-01,1.9828782591e+02,1.0273980617e+02,-4.4842416655e+00,3.6772633471e-02,1.9828782591e+02,1.0273980617e+02,1.8386316736e+01,9.5265889822e+00,1.8732896369e+01,9.7061639217e+00,1.9770856000e+06,1.9770856000e+06,1.1620152177e+05,6.2566000000e-01
955,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,2.0000000000e+01,2.0000000000e+05,1.5526000000e+05,1.5526000000e+05,7.7630000000e-01,1.2660811779e+02,6.5600061029e+01,1.2699347677e+02,6.5799728899e+01,1.2276597332e+02,6.3609312599e+01,6.5730000000e+01,5.6970000000e+01,-1.9768594495e-01,-9.1061236662e+01,9.3182162993e-04,3.1096814033e-01,1.0973474015e+02,5.6857378317e+01,-1.9768594495e-01,1.9656716008e-02,1.0973474015e+02,5.6857378317e+01,9.8283580038e+00,5.0924134735e+00,9.9262394332e+00,5.1431292400e+00,3.1052000000e+06,3.1052000000e+06,7.8626864030e+04,7.7630000000e-01
956,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,2.5100000000e+01,2.0000000000e+05,1.7379700000e+05,1.7379700000e+05,8.6898500000e-01,7.0214707543e+01,3.6380677483e+01,7.0147470205e+01,3.6345839484e+01,6.6962167888e+01,3.4695423776e+01,4.3800000000e+01,3.8069400000e+01,-1.6939092505e+01,-9.3119880979e+01,7.5448681160e-04,2.2493242640e-01,6.1028122998e+01,3.1620789118e+01,-1.6939092505e+01,1.0110189319e-02,6.1028122998e+01,3.1620789118e+01,5.0550946594e+00,2.6192200308e+00,5.0808221951e+00,2.6325503602e+00,4.3623047000e+06,4.3623047000e+06,5.0753150380e+04,8.6898500000e-01
957,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,2.5500000000e+01,2.0000000000e+05,1.7502100000e+05,1.7502100000e+05,8.7510500000e-01,6.6705699912e+01,3.4562538814e+01,6.7299410957e+01,3.4870161118e+01,6.4178602450e+01,3.3253161891e+01,4.2080000000e+01,3.6587000000e+01,-1.7864689129e+01,-9.3271626458e+01,7.3924366407e-04,2.1884676994e-01,5.7998133144e+01,3.0050846188e+01,-1.7864689129e+01,9.5022007078e-03,5.7998133144e+01,3.0050846188e+01,4.7511003539e+00,2.4617100279e+00,4.7738173305e+00,2.4734804821e+00,4.4630355000e+06,4.4630355000e+06,4.8461223610e+04,8.7510500000e-01
958,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,3.0000000000e+01,2.0000000000e+05,1.8317300000e+05,1.8317300000e+05,9.1586500000e-01,4.3943152541e+01,2.2768472819e+01,4.3875966609e+01,2.2733661455e+01,4.1375390495e+01,2.1438026163e+01,2.2730000000e+01,1.9910000000e+01,1.6926009293e-01,-9.2502568662e+01,6.2071048716e-04,1.7557808814e-01,3.8491340391e+01,1.9943699685e+01,1.6926009293e-01,5.7619709167e-03,3.8491340391e+01,1.9943699685e+01,2.8809854583e+00,1.4927385794e+00,2.8893175572e+00,1.4970557291e+00,5.4951900000e+06,5.4951900000e+06,3.4571825500e+04,9.1586500000e-01
959,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,3.2400000000e+01,2.0000000000e+05,1.8608700000e+05,1.8608700000e+05,9.3043500000e-01,3.6051530128e+01,1.8679549289e+01,3.5805271581e+01,1.8551954187e+01,3.3562074496e+01,1.7389675905e+01,1.9835600000e+01,1.7349200000e+01,-5.8281610372e+00,-9.3146138605e+01,5.6888360310e-04,1.5839813828e-01,3.1532457123e+01,1.6338060685e+01,-5.8281610372e+00,4.5898878673e-03,3.1532457123e+01,1.6338060685e+01,2.2949439336e+00,1.1890901211e+00,2.3002268729e+00,1.1918273953e+00,6.0292188000e+06,6.0292188000e+06,2.9742473380e+04,9.3043500000e-01
960,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,3.9800000000e+01,2.0000000000e+05,1.9176300000e+05,1.9176300000e+05,9.5881500000e-01,2.1028565994e+01,1.0895630049e+01,2.0802235130e+01,1.0778360171e+01,1.9143222562e+01,9.9187681670e+00,1.0911200000e+01,9.4534000002e+00,-1.4269696635e-01,-9.3479332560e+01,4.4434668771e-04,1.2006041020e-01,1.8219026850e+01,9.4399102852e+00,-1.4269696635e-01,2.3793996344e-03,1.8219026850e+01,9.4399102852e+00,1.1896998172e+00,6.1642477576e-01,1.1911174521e+00,6.1715930159e-01,7.6321674000e+06,7.6321674000e+06,1.8940021090e+04,9.5881500000e-01
961,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,4.0000000000e+01,2.0000000000e+05,1.9196500000e+05,1.9196500000e+05,9.5982500000e-01,2.0502151402e+01,1.0622876374e+01,2.0527789298e+01,1.0636160258e+01,1.8881281827e+01,9.7830475789e+00,1.0670000000e+01,9.2400000000e+00,-4.4164597872e-01,-9.3580681888e+01,4.3909548719e-04,1.1851671666e-01,1.7754440389e+01,9.1991919116e+00,-4.4164597872e-01,2.2895396750e-03,1.7754440389e+01,9.1991919116e+00,1.1447698375e+00,5.9314499352e-01,1.1460823392e+00,5.9382504623e-01,7.6786000000e+06,7.6786000000e+06,1.8316317400e+04,9.5982500000e-01
962,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,4.1400000000e+01,2.0000000000e+05,1.9263700000e+05,1.9263700000e+05,9.6318500000e-01,1.8754888819e+01,9.7175589737e+00,1.8737005177e+01,9.7082928380e+00,1.7175423580e+01,8.8991832023e+00,1.0009060000e+01,8.6534000000e+00,-2.9123716539e+00,-9.4087298071e+01,4.2106802167e-04,1.1325444199e-01,1.6214665004e+01,8.4013808313e+00,-2.9123716539e+00,1.9749680302e-03,1.6214665004e+01,8.4013808313e+00,9.8748401510e-01,5.1164974875e-01,9.8846042557e-01,5.1215566092e-01,7.9751718000e+06,7.9751718000e+06,1.6352735290e+04,9.6318500000e-01
963,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,5.0000000000e+01,2.0000000000e+05,1.9543900000e+05,1.9543900000e+05,9.7719500000e-01,1.1534528136e+01,5.9764394486e+00,1.1376674087e+01,5.8946497862e+00,1.0214979915e+01,5.2927357071e+00,5.9490000000e+00,5.0500000000e+00,4.6124472279e-01,-9.4557428231e+01,3.3380332514e-04,8.8495689574e-02,9.7914552169e+00,5.0732928585e+00,4.6124472279e-01,1.0609205150e-03,9.7914552169e+00,5.0732928585e+00,5.3046025750e-01,2.7484987435e-01,5.3074184476e-01,2.7499577449e-01,9.7719500000e+06,9.7719500000e+06,1.0609205150e+04,9.7719500000e-01
964,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,5.2800000000e+01,2.0000000000e+05,1.9610000000e+05,1.9610000000e+05,9.8050000000e-01,9.8463166729e+00,5.1017184834e+00,9.8552117048e+00,5.1063273082e+00,8.7891865366e+00,4.5539826614e+00,5.3229200000e+00,4.4956000000e+00,-4.1556423287e+00,-9.4727041177e+01,3.0919047527e-04,8.1694196224e-02,8.3159433609e+00,4.3087789435e+00,-4.1556423287e+00,9.1501738826e-04,8.3159433609e+00,4.3087789435e+00,4.5750869413e-01,2.3705113685e-01,4.5771813611e-01,2.3715965601e-01,1.0354080000e+07,1.0354080000e+07,9.6625836200e+03,9.8050000000e-01
965,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,6.0000000000e+01,2.0000000000e+05,1.9721800000e+05,1.9721800000e+05,9.8609000000e-01,7.0038253273e+00,3.6289250401e+00,7.0283824513e+00,3.6416489385e+00,6.1721593481e+00,3.1980100249e+00,3.7130000000e+00,3.0700000000e+00,-2.2643404243e+00,-9.5172281966e+01,2.6188272089e-04,6.8802304535e-02,5.7909355655e+00,3.0004847490e+00,-2.2643404243e+00,5.7209424250e-04,5.7909355655e+00,3.0004847490e+00,2.8604712125e-01,1.4821094365e-01,2.8612897543e-01,1.4825335514e-01,1.1833080000e+07,1.1833080000e+07,6.8651309100e+03,9.8609000000e-01
966,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,6.3100000000e+01,2.0000000000e+05,1.9755400000e+05,1.9755400000e+05,9.8777000000e-01,6.1527009286e+00,3.1879279423e+00,6.1485383923e+00,3.1857711877e+00,5.3683965092e+00,2.7815525954e+00,3.3351417323e+00,2.7377060368e+00,-4.4140190087e+00,-9.5276455234e+01,2.4576845912e-04,6.4458917830e-02,5.0505459218e+00,2.6168631719e+00,-4.4140190087e+00,4.9916273296e-04,5.0505459218e+00,2.6168631719e+00,2.4958136648e-01,1.2931677020e-01,2.4964367808e-01,1.2934905600e-01,1.2465657400e+07,1.2465657400e+07,6.2994336900e+03,9.8777000000e-01
967,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,6.5000000000e+01,2.0000000000e+05,1.9777600000e+05,1.9777600000e+05,9.8888000000e-01,5.5911447013e+00,2.8969661665e+00,5.6658371387e+00,2.9356669112e+00,4.9458506987e+00,2.5626169423e+00,3.1035511811e+00,2.5340419947e+00,-6.6564075335e+00,-9.5445687217e+01,2.3448182872e-04,6.1429685858e-02,4.5651560567e+00,2.3653658325e+00,-6.6564075335e+00,4.4547564615e-04,4.5651560567e+00,2.3653658325e+00,2.2273782308e-01,1.1540819849e-01,2.2278744995e-01,1.1543391189e-01,1.2855440000e+07,1.2855440000e+07,5.7911834000e+03,9.8888000000e-01
968,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,6.7200000000e+01,2.0000000000e+05,1.9795000000e+05,1.9795000000e+05,9.8975000000e-01,5.1514464979e+00,2.6691432632e+00,5.1689759027e+00,2.6782258563e+00,4.5124954464e+00,2.3380805422e+00,2.8353937008e+00,2.2982204724e+00,-5.8633987077e+00,-9.5928183186e+01,2.2522141883e-04,5.8951773510e-02,4.1754906209e+00,2.1634666430e+00,-5.8633987077e+00,3.6121620461e-04,4.1754906209e+00,2.1634666430e+00,1.8060810231e-01,9.3579327620e-02,1.8064072945e-01,9.3596232876e-02,1.3302240000e+07,1.3302240000e+07,4.8547457900e+03,9.8975000000e-01
969,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,6.8000000000e+01,2.0000000000e+05,1.9788600000e+05,1.9788600000e+05,9.8943000000e-01,5.3131296207e+00,2.7529169019e+00,4.9984736166e+00,2.5898827029e+00,4.3672029303e+00,2.2627994458e+00,2.7378818898e+00,2.2124671916e+00,5.4914757868e-01,-9.5351541661e+01,2.2867307559e-04,5.9874603992e-02,4.2935106202e+00,2.2246169016e+00,5.4914757868e-01,3.9698407647e-04,4.2935106202e+00,2.2246169016e+00,1.9849203824e-01,1.0284561567e-01,1.9853144776e-01,1.0286603511e-01,1.3456248000e+07,1.3456248000e+07,5.3989834400e+03,9.8943000000e-01
970,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,6.9000000000e+01,2.0000000000e+05,1.9802200000e+05,1.9802200000e+05,9.9011000000e-01,4.9696154574e+00,2.5749302888e+00,4.7698472494e+00,2.4714234453e+00,4.1927869207e+00,2.1724284563e+00,2.6159921260e+00,2.1052755906e+00,-1.5696468191e+00,-9.5474221894e+01,2.2127118995e-04,5.7896741244e-02,3.9994042845e+00,2.0722301992e+00,-1.5696468191e+00,3.6778119275e-04,3.9994042845e+00,2.0722301992e+00,1.8389059638e-01,9.5280101750e-02,1.8392442042e-01,9.5297627162e-02,1.3663518000e+07,1.3663518000e+07,5.0753804600e+03,9.9011000000e-01
971,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,7.0000000000e+01,2.0000000000e+05,1.9168300000e+05,1.9168300000e+05,9.5841500000e-01,2.1237200329e+01,1.1003730740e+01,2.0967598769e+01,1.0864040813e+01,2.0370817980e+01,1.0554827969e+01,2.7904295942e+00,2.0866372315e+00,2.9433823249e+02,-9.2159122361e+01,4.4640613669e-04,1.2066720388e-01,1.5880828168e+01,8.2284083771e+00,2.9433823249e+02,6.3153719429e-04,1.5880828168e+01,8.2284083771e+00,3.1576859714e-01,1.6361067210e-01,3.1586834895e-01,1.6366235697e-01,1.3417810000e+07,1.3417810000e+07,8.8415207200e+03,9.5841500000e-01
972,1.0000000000e+02,2.0000000000e+03,1.9300000000e+01,7.2000000000e+01,2.0000000000e+05,1.9236700000e+05,1.9236700000e+05,9.6183500000e-01,1.9456180349e+01,1.0080922461e+01,1.9630992434e+01,1.0171498671e+01,1.8973112566e+01,9.8306282724e+00,3.7943436755e+00,2.2451097852e+00,1.6568290390e+02,-9.3189581660e+01,4.2841821142e-04,1.1539315365e-01,1.1512204645e+01,5.9648728730e+00,1.6568290390e+02,5.9019928264e-04,1.1512204645e+01,5.9648728730e+00,2.9509964132e-01,1.5290136856e-01,2.9518675940e-01,1.5294650746e-01,1.3850424000e+07,1.3850424000e+07,8.4988696700e+03,9.6183500000e-01
